tanggal,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,8.625,14.458333333333334,8.875,21.583333333333332,450.0,68.08333333333333
2013-03-02,35.476190476190474,41.095238095238095,29.047619047619047,52.857142857142854,980.952380952381,29.666666666666668
2013-03-03,98.04166666666667,121.33333333333333,55.625,82.95833333333333,2028.9583333333333,16.916666666666668
2013-03-04,22.333333333333332,37.583333333333336,16.583333333333332,42.041666666666664,895.7916666666666,53.125
2013-03-05,141.66666666666666,156.375,74.33333333333333,101.66666666666667,2408.0,94.0
2013-03-06,196.1904761904762,208.47619047619048,98.19047619047619,127.33333333333333,3109.1428571428573,72.66666666666667
2013-03-07,257.5,278.2916666666667,72.66666666666667,134.08333333333334,4416.291666666667,55.291666666666664
2013-03-08,198.85714285714286,213.47619047619048,48.38095238095238,106.14285714285714,3371.0476190476193,101.80952380952381
2013-03-09,59.17391304347826,206.30434782608697,27.52173913043478,42.56521739130435,1425.8695652173913,88.78260869565217
2013-03-10,39.43478260869565,68.78260869565217,21.217391304347824,44.608695652173914,830.3478260869565,89.95652173913044
2013-03-11,122.04166666666667,143.83333333333334,82.58333333333333,73.33333333333333,1449.875,88.08333333333333
2013-03-12,126.95833333333333,120.25,26.416666666666668,69.29166666666667,2028.7916666666667,47.416666666666664
2013-03-13,17.26086956521739,23.130434782608695,12.478260869565217,31.869565217391305,600.0,74.17391304347827
2013-03-14,88.5,102.95,61.6,63.8,1364.8,77.55
2013-03-15,189.70833333333334,213.875,56.708333333333336,88.70833333333333,2249.625,62.75
2013-03-16,247.79166666666666,234.79166666666666,69.25,83.25,2453.75,88.54166666666667
2013-03-17,289.5,275.0416666666667,59.625,100.20833333333333,2687.125,103.91666666666667
2013-03-18,74.30434782608695,98.6086956521739,12.91304347826087,40.73913043478261,952.0869565217391,92.69565217391305
2013-03-19,43.541666666666664,39.791666666666664,10.958333333333334,44.625,891.6666666666666,27.791666666666668
2013-03-20,57.5,44.375,10.291666666666666,36.791666666666664,1024.9583333333333,40.75
2013-03-21,134.70833333333334,131.91666666666666,28.916666666666668,69.16666666666667,1399.7083333333333,25.208333333333332
2013-03-22,76.91304347826087,108.34782608695652,24.956521739130434,47.65217391304348,969.5652173913044,57.78260869565217
2013-03-23,51.333333333333336,74.375,28.791666666666668,51.333333333333336,1237.4166666666667,35.625
2013-03-24,10.5,18.9,8.8,28.2,465.0,69.95
2013-03-25,102.0,109.125,40.0,62.125,1149.875,73.125
2013-03-26,173.95454545454547,191.72727272727272,54.59090909090909,69.63636363636364,1499.7272727272727,25.727272727272727
2013-03-27,88.3913043478261,96.78260869565217,14.565217391304348,47.43478260869565,921.7391304347826,43.52173913043478
2013-03-28,7.454545454545454,17.818181818181817,3.090909090909091,30.90909090909091,363.6363636363636,72.27272727272727
2013-03-29,,,,,,
2013-03-30,90.25,68.5,13.25,49.5,750.0,49.75
2013-03-31,171.20833333333334,178.66666666666666,26.083333333333332,64.25,1562.375,12.208333333333334
2013-04-01,91.34782608695652,102.8695652173913,35.30434782608695,48.34782608695652,1547.7391304347825,53.91304347826087
2013-04-02,97.95652173913044,123.95652173913044,34.56521739130435,50.52173913043478,1391.0869565217392,68.47826086956522
2013-04-03,116.6086956521739,156.30434782608697,38.78260869565217,69.21739130434783,1534.695652173913,60.391304347826086
2013-04-04,65.70833333333333,95.16666666666667,50.5,69.08333333333333,2233.0416666666665,34.291666666666664
2013-04-05,61.833333333333336,52.041666666666664,12.333333333333334,44.375,1312.25,41.916666666666664
2013-04-06,9.833333333333334,19.333333333333332,5.75,29.208333333333332,420.8333333333333,67.33333333333333
2013-04-07,84.0,106.16666666666667,42.0,57.833333333333336,1266.4444444444443,55.0
2013-04-08,24.789473684210527,106.15789473684211,4.315789473684211,27.05263157894737,415.7894736842105,139.42105263157896
2013-04-09,11.875,38.25,3.0,30.625,400.0,73.125
2013-04-10,12.416666666666666,36.791666666666664,3.3333333333333335,35.875,462.5,61.30396666666667
2013-04-11,18.238095238095237,49.80952380952381,5.571428571428571,50.98047619047619,747.5714285714286,37.036199999999994
2013-04-12,51.18181818181818,95.5,17.727272727272727,65.5,827.1818181818181,31.98047272727273
2013-04-13,57.333333333333336,119.54166666666667,19.5,46.333333333333336,799.9583333333334,43.875
2013-04-14,34.166666666666664,84.45833333333333,13.833333333333334,29.208333333333332,645.8333333333334,73.70833333333333
2013-04-15,67.21739130434783,129.43478260869566,48.08695652173913,48.56521739130435,1460.5652173913043,62.82608695652174
2013-04-16,57.0,122.5,27.5,43.708333333333336,1087.4166666666667,70.5
2013-04-17,46.083333333333336,59.875,17.75,30.041666666666668,700.0,75.83333333333333
2013-04-18,11.565217391304348,36.95652173913044,4.043478260869565,19.304347826086957,300.0,76.34782608695652
2013-04-19,43.57142857142857,57.42857142857143,14.0,25.047619047619047,719.047619047619,57.19047619047619
2013-04-20,72.41666666666667,68.04166666666667,8.625,29.708333333333332,754.1666666666666,58.291666666666664
2013-04-21,114.83333333333333,118.55555555555556,20.166666666666668,41.666666666666664,1138.8333333333333,39.55555555555556
2013-04-22,153.75,144.41666666666666,38.916666666666664,40.75,1212.3333333333333,41.25
2013-04-23,195.44444444444446,180.66666666666666,26.11111111111111,61.27777777777778,1472.1666666666667,22.555555555555557
2013-04-24,87.70833333333333,109.08333333333333,8.25,41.75,1349.7916666666667,38.916666666666664
2013-04-25,12.208333333333334,42.0,4.083333333333333,43.541666666666664,437.5,45.916666666666664
2013-04-26,62.75,114.375,28.25,57.791666666666664,1058.25,60.666666666666664
2013-04-27,63.76190476190476,107.71428571428571,38.95238095238095,44.76190476190476,1185.6666666666667,100.80952380952381
2013-04-28,75.25,105.08333333333333,54.583333333333336,55.291666666666664,1895.625,74.29166666666667
2013-04-29,19.11764705882353,80.29411764705883,3.9411764705882355,41.35294117647059,423.52941176470586,53.94117647058823
2013-04-30,20.5,69.625,5.25,41.833333333333336,425.0,65.95833333333333
2013-05-01,34.0,78.30434782608695,11.652173913043478,27.08695652173913,634.7826086956521,86.65217391304348
2013-05-02,73.25,109.45833333333333,39.25,41.416666666666664,1141.5833333333333,81.29166666666667
2013-05-03,58.125,74.54166666666667,21.875,21.416666666666668,995.7916666666666,114.0
2013-05-04,85.25,108.35,21.9,21.25,855.0,98.15
2013-05-05,176.47826086956522,213.69565217391303,42.04347826086956,64.08695652173913,1586.7391304347825,96.78260869565217
2013-05-06,212.47826086956522,237.08695652173913,25.782608695652176,57.130434782608695,1669.3478260869565,109.95652173913044
2013-05-07,156.45833333333334,184.33333333333334,42.25,61.833333333333336,1499.75,126.375
2013-05-08,134.13636363636363,155.54545454545453,57.95454545454545,52.31818181818182,1608.7727272727273,67.18181818181819
2013-05-09,47.5,67.95,14.85,37.4,670.0,20.3
2013-05-10,41.875,100.08333333333333,6.875,29.125,566.6666666666666,61.0
2013-05-11,40.13636363636363,138.36363636363637,7.818181818181818,52.09090909090909,559.0909090909091,46.86363636363637
2013-05-12,35.333333333333336,99.45833333333333,11.166666666666666,43.166666666666664,633.3333333333334,63.125
2013-05-13,102.8695652173913,187.04347826086956,68.95652173913044,60.43478260869565,1960.695652173913,78.30434782608695
2013-05-14,48.375,130.75,8.416666666666666,36.458333333333336,895.8333333333334,78.29166666666667
2013-05-15,52.21739130434783,145.17391304347825,48.26086956521739,38.17391304347826,1434.7391304347825,105.47826086956522
2013-05-16,54.904761904761905,112.0,30.38095238095238,36.61904761904762,1185.6190476190477,90.80952380952381
2013-05-17,109.91304347826087,148.2608695652174,35.17391304347826,38.30434782608695,1269.5217391304348,99.91304347826087
2013-05-18,119.57894736842105,147.42105263157896,26.894736842105264,31.473684210526315,1431.4736842105262,75.6842105263158
2013-05-19,63.291666666666664,156.25,11.708333333333334,17.291666666666668,662.5,68.83333333333333
2013-05-20,43.13636363636363,133.95454545454547,15.545454545454545,25.363636363636363,440.90909090909093,77.9325090909091
2013-05-21,109.5,269.75,61.875,54.375,1937.125,152.03655
2013-05-22,50.0,103.0,22.5,31.5,850.0,103.3623
2013-05-23,96.77777777777777,214.44444444444446,47.333333333333336,56.44444444444444,2066.3333333333335,155.55555555555554
2013-05-24,117.25,246.41666666666666,21.791666666666668,67.29166666666667,1912.25,63.833333333333336
2013-05-25,60.391304347826086,136.95652173913044,30.652173913043477,48.608695652173914,1213.0434782608695,97.47826086956522
2013-05-26,102.70833333333333,125.16666666666667,38.125,46.291666666666664,1741.4583333333333,40.0
2013-05-27,73.17391304347827,78.8695652173913,8.08695652173913,39.34782608695652,1182.304347826087,49.69565217391305
2013-05-28,73.29166666666667,74.16666666666667,3.8333333333333335,47.5,1079.0833333333333,19.958333333333332
2013-05-29,16.19047619047619,60.57142857142857,6.285714285714286,24.523809523809526,333.3333333333333,76.04761904761905
2013-05-30,66.21739130434783,168.91304347826087,19.52173913043478,60.26086956521739,826.0869565217391,93.04347826086956
2013-05-31,88.54166666666667,148.79166666666666,39.916666666666664,25.75,904.0833333333334,131.45833333333334
2013-06-01,75.41666666666667,146.79166666666666,10.458333333333334,47.375,720.7916666666666,74.95833333333333
2013-06-02,176.95454545454547,220.0909090909091,36.72727272727273,45.22727272727273,1663.3636363636363,88.5909090909091
2013-06-03,123.58333333333333,160.54166666666666,20.833333333333332,47.0,1470.75,117.25
2013-06-04,132.5909090909091,222.63636363636363,33.59090909090909,69.81818181818181,1985.909090909091,58.31818181818182
2013-06-05,128.125,136.5,4.833333333333333,38.25,1541.5,27.791666666666668
2013-06-06,140.7391304347826,164.34782608695653,8.695652173913043,50.17391304347826,2551.8260869565215,9.347826086956522
2013-06-07,131.70833333333334,147.33333333333334,14.166666666666666,53.041666666666664,2316.375,2.4166666666666665
2013-06-08,167.66666666666666,192.29166666666666,10.916666666666666,48.5,2258.0,3.0416666666666665
2013-06-09,52.59090909090909,61.77272727272727,4.363636363636363,45.04545454545455,1113.590909090909,12.090909090909092
