tanggal,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,15.0,26.0,14.0,14.25,1150.0,50.5
2013-03-02,38.0,53.08695652173913,38.130434782608695,37.56521739130435,1499.8695652173913,38.608695652173914
2013-03-03,79.57142857142857,119.04761904761905,52.95238095238095,63.333333333333336,2556.809523809524,26.523809523809526
2013-03-04,35.666666666666664,71.41666666666667,27.75,32.666666666666664,1416.3333333333333,54.666666666666664
2013-03-05,97.375,140.875,67.0,76.375,2986.875,107.0
2013-03-06,198.53846153846155,295.53846153846155,134.76923076923077,164.15384615384616,3968.769230769231,19.23076923076923
2013-03-07,237.3181818181818,302.04545454545456,80.86363636363636,155.13636363636363,4426.772727272727,58.31818181818182
2013-03-08,198.69565217391303,264.6521739130435,59.56521739130435,139.52173913043478,3017.2608695652175,106.65217391304348
2013-03-09,52.1578947368421,265.0,19.68421052631579,40.578947368421055,978.9473684210526,101.10526315789474
2013-03-10,41.583333333333336,75.54166666666667,20.041666666666668,46.875,799.9583333333334,98.625
2013-03-11,138.0,197.125,96.0,106.16666666666667,2203.75,91.54166666666667
2013-03-12,137.08333333333334,139.91666666666666,27.375,101.75,2053.9166666666665,39.666666666666664
2013-03-13,31.8,40.35,11.0,49.75,785.0,68.75
2013-03-14,100.58333333333333,115.41666666666667,48.541666666666664,80.33333333333333,1608.0833333333333,80.04166666666667
2013-03-15,220.20833333333334,239.29166666666666,65.04166666666667,121.25,2658.0,61.291666666666664
2013-03-16,239.625,244.54166666666666,62.083333333333336,109.16666666666667,2637.2916666666665,87.16666666666667
2013-03-17,280.69565217391306,310.5652173913044,64.8695652173913,122.78260869565217,2669.1739130434785,107.0
2013-03-18,75.79166666666667,113.5,11.75,39.791666666666664,883.2916666666666,93.58333333333333
2013-03-19,36.458333333333336,37.791666666666664,6.583333333333333,53.125,858.2916666666666,24.5
2013-03-20,61.0,64.0,8.0,42.0,979.125,44.166666666666664
2013-03-21,150.1304347826087,164.56521739130434,20.0,88.65217391304348,1508.4782608695652,19.434782608695652
2013-03-22,82.66666666666667,126.08333333333333,19.458333333333332,58.75,995.7916666666666,54.375
2013-03-23,54.375,102.125,21.583333333333332,55.041666666666664,1041.5416666666667,38.416666666666664
2013-03-24,14.1,27.15,7.05,18.85,465.0,83.05
2013-03-25,120.5,186.0,48.5,93.125,1287.125,55.0
2013-03-26,179.82608695652175,250.0,59.52173913043478,106.8695652173913,2064.782608695652,19.217391304347824
2013-03-27,109.69565217391305,162.2608695652174,17.956521739130434,57.95652173913044,1325.9565217391305,49.52173913043478
2013-03-28,29.833333333333332,54.75,9.666666666666666,35.25,604.1666666666666,73.95833333333333
2013-03-29,67.18181818181819,113.95454545454545,29.5,84.81818181818181,1322.5,32.13636363636363
2013-03-30,64.875,106.5,49.458333333333336,67.04166666666667,1562.2083333333333,49.083333333333336
2013-03-31,173.04166666666666,196.66666666666666,19.333333333333332,83.66666666666667,1516.375,5.625
2013-04-01,87.78260869565217,119.34782608695652,21.652173913043477,46.47826086956522,1204.304347826087,60.17391304347826
2013-04-02,94.0,147.0,37.86363636363637,68.0,1268.0,63.36363636363637
2013-04-03,122.95833333333333,197.45833333333334,36.75,86.20833333333333,1658.0416666666667,60.791666666666664
2013-04-04,58.583333333333336,94.20833333333333,37.541666666666664,79.125,1837.3333333333333,33.458333333333336
2013-04-05,54.708333333333336,54.5,9.5,44.166666666666664,1074.8333333333333,50.458333333333336
2013-04-06,14.608695652173912,30.956521739130434,7.260869565217392,36.0,508.69565217391306,63.73913043478261
2013-04-07,89.45833333333333,137.125,31.0,80.41666666666667,1337.3333333333333,37.083333333333336
2013-04-08,27.083333333333332,133.375,6.0,22.875,429.1666666666667,82.58333333333333
2013-04-09,12.541666666666666,36.458333333333336,5.0,13.708333333333334,383.3333333333333,95.45833333333333
2013-04-10,11.173913043478262,27.52173913043478,4.695652173913044,20.286786956521738,447.82608695652175,83.57995652173913
2013-04-11,20.235294117647058,56.705882352941174,9.344470588235295,51.89365882352941,682.3529411764706,56.0322
2013-04-12,42.27272727272727,119.5909090909091,19.09090909090909,81.18181818181819,840.9090909090909,33.21748181818182
2013-04-13,68.875,131.45833333333334,13.333333333333334,53.25,745.8333333333334,52.041666666666664
2013-04-14,84.3913043478261,120.82608695652173,15.304347826086957,32.69565217391305,560.8695652173913,77.17391304347827
2013-04-15,98.23809523809524,151.47619047619048,33.61904761904762,70.19047619047619,1290.2857142857142,55.142857142857146
2013-04-16,58.208333333333336,124.33333333333333,19.208333333333332,45.25,945.75,74.91666666666667
2013-04-17,58.708333333333336,83.75,15.791666666666666,47.0,800.0,73.875
2013-04-18,9.714285714285714,35.476190476190474,3.2857142857142856,22.904761904761905,361.9047619047619,79.85714285714286
2013-04-19,33.083333333333336,83.91666666666667,13.625,41.25,737.5,55.416666666666664
2013-04-20,75.58333333333333,84.79166666666667,9.041666666666666,43.5,704.1666666666666,64.08333333333333
2013-04-21,112.33333333333333,182.77777777777777,20.055555555555557,78.77777777777777,1138.7777777777778,38.72222222222222
2013-04-22,164.61904761904762,212.38095238095238,45.57142857142857,76.47619047619048,1385.5714285714287,30.714285714285715
2013-04-23,166.0,200.54166666666666,22.125,76.625,1383.1666666666667,18.75
2013-04-24,119.1,143.9,6.8,63.8,1509.9,23.3
2013-04-25,30.5,51.208333333333336,4.333333333333333,24.25,537.4583333333334,74.625
2013-04-26,88.36842105263158,134.3684210526316,24.473684210526315,77.6842105263158,821.0,52.89473684210526
2013-04-27,63.65217391304348,116.43478260869566,31.695652173913043,67.30434782608695,965.2173913043479,87.95652173913044
2013-04-28,73.20833333333333,119.41666666666667,41.791666666666664,59.333333333333336,1612.0416666666667,88.5
2013-04-29,26.235294117647058,109.70588235294117,5.117647058823529,32.0,447.05882352941177,87.29411764705883
2013-04-30,40.47826086956522,113.52173913043478,10.0,64.56521739130434,695.6521739130435,58.82608695652174
2013-05-01,39.791666666666664,112.875,14.625,43.958333333333336,612.5,91.08333333333333
2013-05-02,82.0909090909091,144.8181818181818,39.40909090909091,58.45454545454545,890.9090909090909,89.63636363636364
2013-05-03,63.166666666666664,93.79166666666667,19.791666666666668,37.5,741.625,122.54166666666667
2013-05-04,102.78260869565217,152.91304347826087,22.52173913043478,50.0,847.8260869565217,106.21739130434783
2013-05-05,166.91666666666666,242.875,36.833333333333336,82.20833333333333,1462.2916666666667,102.0
2013-05-06,226.55,278.05,30.95,57.95,1824.8,132.85
2013-05-07,130.79166666666666,234.58333333333334,37.25,77.25,1378.9583333333333,116.83333333333333
2013-05-08,165.94117647058823,212.8235294117647,45.529411764705884,71.88235294117646,1487.8235294117646,83.47058823529412
2013-05-09,66.0909090909091,102.27272727272727,11.0,65.0,727.2727272727273,41.40909090909091
2013-05-10,33.625,115.45833333333333,7.125,44.833333333333336,545.8333333333334,63.875
2013-05-11,31.681818181818183,116.0909090909091,7.409090909090909,53.36363636363637,436.3636363636364,51.0
2013-05-12,30.695652173913043,110.08695652173913,12.956521739130435,52.130434782608695,660.8260869565217,73.26086956521739
2013-05-13,85.43478260869566,168.2608695652174,53.04347826086956,79.26086956521739,1586.7391304347825,79.69565217391305
2013-05-14,55.541666666666664,134.625,13.625,52.416666666666664,695.8333333333334,85.04166666666667
2013-05-15,59.541666666666664,152.875,36.25,59.083333333333336,1033.1666666666667,109.91666666666667
2013-05-16,47.55555555555556,118.72222222222223,19.72222222222222,54.94444444444444,899.9444444444445,90.72604444444444
2013-05-17,,,,,,
2013-05-18,,,,,,
2013-05-19,,,,,,
2013-05-20,,,,,,
2013-05-21,,,,,,
2013-05-22,,,,,,
2013-05-23,96.77777777777777,208.44444444444446,28.88888888888889,73.22222222222223,1477.5555555555557,161.11111111111111
2013-05-24,77.30434782608695,172.6086956521739,20.82608695652174,65.17391304347827,1391.1739130434783,75.1304347826087
2013-05-25,76.95833333333333,141.70833333333334,23.333333333333332,78.875,858.3333333333334,100.66666666666667
2013-05-26,123.83333333333333,135.83333333333334,22.041666666666668,89.875,1141.5416666666667,31.791666666666668
2013-05-27,67.73913043478261,70.3913043478261,3.652173913043478,58.869565217391305,786.9130434782609,47.91304347826087
2013-05-28,61.95238095238095,81.38095238095238,3.2857142857142856,63.23809523809524,1142.7619047619048,18.047619047619047
2013-05-29,17.863636363636363,63.18181818181818,5.045454545454546,25.681818181818183,463.6363636363636,72.04545454545455
2013-05-30,65.13636363636364,150.04545454545453,13.772727272727273,69.9090909090909,1081.7727272727273,82.77272727272727
2013-05-31,117.66666666666667,182.5,28.375,57.083333333333336,1316.5,107.625
2013-06-01,89.17391304347827,132.43478260869566,7.565217391304348,56.56521739130435,765.0869565217391,78.56521739130434
2013-06-02,200.20833333333334,232.375,19.666666666666668,89.41666666666667,1774.875,61.291666666666664
2013-06-03,175.25,175.08333333333334,17.75,63.458333333333336,1637.2083333333333,129.70833333333334
2013-06-04,159.83333333333334,166.33333333333334,16.625,91.16666666666667,2029.0,52.625
2013-06-05,151.56521739130434,116.21739130434783,3.0869565217391304,63.21739130434783,1834.6521739130435,22.043478260869566
2013-06-06,166.95833333333334,136.375,3.2083333333333335,72.875,2587.0833333333335,3.2083333333333335
