tanggal,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,5.083333333333333,18.958333333333332,16.041666666666668,15.333333333333334,387.5,77.79166666666667
2013-03-02,36.142857142857146,43.095238095238095,43.42857142857143,61.904761904761905,1004.7619047619048,27.666666666666668
2013-03-03,57.541666666666664,82.66666666666667,37.875,58.791666666666664,1254.0,31.333333333333332
2013-03-04,20.791666666666668,36.166666666666664,22.375,30.25,583.3333333333334,66.45833333333333
2013-03-05,106.95833333333333,125.16666666666667,50.708333333333336,75.29166666666667,1641.3333333333333,88.75
2013-03-06,246.76190476190476,271.04761904761904,103.28571428571429,125.04761904761905,3237.714285714286,66.38095238095238
2013-03-07,200.66666666666666,223.95833333333334,81.95833333333333,129.25,3257.9166666666665,41.0
2013-03-08,182.47826086956522,238.95652173913044,58.43478260869565,90.34782608695652,2547.521739130435,82.95652173913044
2013-03-09,58.25,200.20833333333334,28.25,32.375,937.4166666666666,102.25
2013-03-10,31.434782608695652,52.0,21.26086956521739,34.73913043478261,604.3478260869565,97.43478260869566
2013-03-11,123.95833333333333,163.79166666666666,79.125,84.83333333333333,1716.4166666666667,88.58333333333333
2013-03-12,137.83333333333334,143.54166666666666,42.458333333333336,80.91666666666667,1816.375,35.875
2013-03-13,13.25,17.666666666666668,12.916666666666666,25.0,437.5,85.08333333333333
2013-03-14,110.26086956521739,122.26086956521739,48.26086956521739,74.8695652173913,1491.0434782608695,80.65217391304348
2013-03-15,183.29166666666666,198.08333333333334,65.95833333333333,86.66666666666667,1866.4166666666667,58.291666666666664
2013-03-16,229.16666666666666,241.41666666666666,62.375,92.125,2437.25,92.16666666666667
2013-03-17,276.4166666666667,277.5416666666667,70.66666666666667,109.91666666666667,2520.5,97.16666666666667
2013-03-18,40.78260869565217,73.26086956521739,9.434782608695652,22.304347826086957,513.0434782608696,80.26086956521739
2013-03-19,36.291666666666664,28.833333333333332,5.0,28.166666666666668,620.8333333333334,37.458333333333336
2013-03-20,32.375,32.166666666666664,7.583333333333333,28.166666666666668,675.0,57.541666666666664
2013-03-21,122.8695652173913,142.0,18.217391304347824,64.21739130434783,1382.391304347826,25.91304347826087
2013-03-22,70.6086956521739,117.04347826086956,14.956521739130435,45.30434782608695,969.5652173913044,54.78260869565217
2013-03-23,48.416666666666664,78.70833333333333,16.916666666666668,42.625,1091.5833333333333,37.625
2013-03-24,12.1,23.25,4.55,17.95,500.0,67.4
2013-03-25,134.0,167.625,30.5,86.625,1662.125,41.375
2013-03-26,188.5,224.6818181818182,41.54545454545455,91.95454545454545,2004.3636363636363,24.272727272727273
2013-03-27,114.78260869565217,138.3913043478261,17.17391304347826,46.21739130434783,1304.2173913043478,47.65217391304348
2013-03-28,13.333333333333334,29.708333333333332,3.3333333333333335,27.666666666666668,566.6666666666666,64.29166666666667
2013-03-29,54.56521739130435,83.8695652173913,15.347826086956522,47.34782608695652,1217.304347826087,42.69565217391305
2013-03-30,82.73913043478261,113.17391304347827,49.82608695652174,52.30434782608695,1786.695652173913,48.65217391304348
2013-03-31,150.125,172.375,16.166666666666668,54.458333333333336,1345.5833333333333,14.5
2013-04-01,100.22727272727273,127.04545454545455,16.272727272727273,35.36363636363637,1240.7727272727273,57.45454545454545
2013-04-02,76.08695652173913,105.43478260869566,26.391304347826086,47.21739130434783,1026.0434782608695,77.69565217391305
2013-04-03,127.17391304347827,207.6086956521739,38.869565217391305,63.0,1456.1739130434783,72.82608695652173
2013-04-04,55.583333333333336,80.54166666666667,29.916666666666668,61.791666666666664,1670.5416666666667,33.166666666666664
2013-04-05,61.541666666666664,51.833333333333336,8.708333333333334,36.416666666666664,1333.0,42.5
2013-04-06,12.458333333333334,21.333333333333332,6.625,19.666666666666668,491.6666666666667,71.375
2013-04-07,73.23809523809524,107.42857142857143,29.523809523809526,52.333333333333336,1185.6666666666667,48.714285714285715
2013-04-08,21.875,122.91666666666667,5.583333333333333,15.333333333333334,358.3333333333333,80.29166666666667
2013-04-09,11.666666666666666,31.916666666666668,3.4583333333333335,12.875,320.8333333333333,90.83333333333333
2013-04-10,14.541666666666666,26.375,8.125,27.708333333333332,479.1666666666667,63.85380833333334
2013-04-11,16.80952380952381,32.57142857142857,8.523809523809524,34.52351904761905,452.3809523809524,59.7822
2013-04-12,45.714285714285715,86.33333333333333,12.666666666666666,52.42857142857143,690.4761904761905,44.79147619047619
2013-04-13,39.041666666666664,85.91666666666667,10.333333333333334,31.541666666666668,575.0,60.208333333333336
2013-04-14,29.318181818181817,79.68181818181819,10.954545454545455,18.818181818181817,413.6363636363636,88.27272727272727
2013-04-15,77.17391304347827,160.17391304347825,36.56521739130435,52.391304347826086,1126.0,67.6086956521739
2013-04-16,49.291666666666664,128.91666666666666,25.625,36.208333333333336,829.1666666666666,73.0
2013-04-17,50.458333333333336,77.70833333333333,16.125,31.541666666666668,633.3333333333334,86.95833333333333
2013-04-18,7.086956521739131,19.434782608695652,3.4782608695652173,9.391304347826088,226.08695652173913,85.26086956521739
2013-04-19,43.42857142857143,58.57142857142857,14.380952380952381,30.523809523809526,600.0,64.80952380952381
2013-04-20,79.625,83.125,10.291666666666666,39.083333333333336,700.0,60.166666666666664
2013-04-21,101.22222222222223,117.27777777777777,13.333333333333334,44.888888888888886,844.4444444444445,63.888888888888886
2013-04-22,158.91666666666666,167.0,35.666666666666664,56.625,1154.0833333333333,37.583333333333336
2013-04-23,195.04761904761904,174.71428571428572,14.047619047619047,56.857142857142854,1104.7142857142858,27.095238095238095
2013-04-24,86.5909090909091,105.22727272727273,5.0,36.68181818181818,713.5909090909091,48.68181818181818
2013-04-25,11.166666666666666,37.833333333333336,3.7083333333333335,23.708333333333332,329.1666666666667,72.91666666666667
2013-04-26,50.416666666666664,85.54166666666667,18.125,52.541666666666664,579.1666666666666,72.0
2013-04-27,67.66666666666667,108.66666666666667,27.0,41.23809523809524,833.3333333333334,104.04761904761905
2013-04-28,88.45833333333333,118.70833333333333,45.708333333333336,48.458333333333336,1453.9166666666667,87.95833333333333
2013-04-29,19.647058823529413,51.705882352941174,3.0588235294117645,18.41176470588235,258.8235294117647,90.88235294117646
