tanggal,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,7.541666666666667,11.666666666666666,8.5,28.5,400.0,63.166666666666664
2013-03-02,29.666666666666668,39.0,30.428571428571427,66.9047619047619,904.6666666666666,31.047619047619047
2013-03-03,81.5,119.08333333333333,69.20833333333333,96.45833333333333,1966.4583333333333,16.5
2013-03-04,18.25,41.958333333333336,20.208333333333332,51.333333333333336,625.0,54.5
2013-03-05,141.16666666666666,163.70833333333334,83.375,134.75,2483.0833333333335,78.79166666666667
2013-03-06,209.71428571428572,233.28571428571428,130.57142857142858,154.47619047619048,3390.0476190476193,26.904761904761905
2013-03-07,248.0,280.125,98.70833333333333,161.375,3949.6666666666665,46.666666666666664
2013-03-08,205.43478260869566,245.95652173913044,63.608695652173914,136.2608695652174,3117.1304347826085,105.95652173913044
2013-03-09,52.09090909090909,197.0909090909091,39.77272727272727,52.72727272727273,1099.8181818181818,97.04545454545455
2013-03-10,34.869565217391305,60.65217391304348,23.434782608695652,51.95652173913044,747.8260869565217,90.43478260869566
2013-03-11,119.33333333333333,162.95833333333334,106.83333333333333,91.83333333333333,1699.75,85.16666666666667
2013-03-12,117.70833333333333,114.375,36.166666666666664,86.75,1858.2083333333333,39.5
2013-03-13,14.666666666666666,19.5,15.125,43.166666666666664,550.0,74.45833333333333
2013-03-14,95.56521739130434,106.52173913043478,67.26086956521739,73.91304347826087,1486.9565217391305,75.82608695652173
2013-03-15,188.125,227.20833333333334,92.29166666666667,111.33333333333333,2270.625,63.083333333333336
2013-03-16,225.66666666666666,228.33333333333334,78.04166666666667,93.25,2382.9166666666665,94.54166666666667
2013-03-17,258.2083333333333,283.125,77.83333333333333,111.41666666666667,2632.9583333333335,107.0
2013-03-18,69.78260869565217,100.0,15.695652173913043,43.869565217391305,869.5217391304348,90.3913043478261
2013-03-19,36.125,44.541666666666664,10.125,42.208333333333336,687.5,31.666666666666668
2013-03-20,52.0,44.416666666666664,13.25,36.666666666666664,854.1666666666666,45.375
2013-03-21,142.70833333333334,150.83333333333334,28.333333333333332,78.04166666666667,1553.9583333333333,30.041666666666668
2013-03-22,78.17391304347827,110.3913043478261,22.73913043478261,53.0,865.1304347826087,55.82608695652174
2013-03-23,47.958333333333336,69.66666666666667,27.583333333333332,50.625,1162.3333333333333,38.208333333333336
2013-03-24,9.35,16.1,8.9,28.5,365.0,63.5
2013-03-25,107.625,125.5,41.0,65.5,1125.0,79.625
2013-03-26,179.4090909090909,213.5,68.72727272727273,74.72727272727273,1527.090909090909,43.09090909090909
2013-03-27,88.3913043478261,125.3913043478261,17.956521739130434,37.869565217391305,804.2608695652174,55.95652173913044
2013-03-28,24.875,52.041666666666664,8.625,35.208333333333336,512.5,67.5
2013-03-29,69.125,114.95833333333333,35.166666666666664,66.66666666666667,1362.375,39.208333333333336
2013-03-30,74.5909090909091,105.45454545454545,52.09090909090909,52.77272727272727,1508.909090909091,56.31818181818182
2013-03-31,171.91666666666666,195.29166666666666,25.583333333333332,66.375,1441.4583333333333,21.5
2013-04-01,90.33333333333333,115.20833333333333,29.5,45.208333333333336,1303.9583333333333,57.166666666666664
2013-04-02,97.16666666666667,120.33333333333333,38.958333333333336,55.291666666666664,1316.5416666666667,72.08333333333333
2013-04-03,115.95652173913044,176.1304347826087,42.65217391304348,73.69565217391305,1452.0434782608695,68.26086956521739
2013-04-04,58.208333333333336,91.66666666666667,51.541666666666664,67.04166666666667,2204.0,37.916666666666664
