tanggal,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,8.047619047619047,11.142857142857142,7.857142857142857,18.476190476190474,333.3333333333333,58.142857142857146
2013-03-02,30.916666666666668,40.958333333333336,30.958333333333332,50.333333333333336,879.1666666666666,27.833333333333332
2013-03-03,96.0,130.45833333333334,58.708333333333336,88.41666666666667,2004.0,11.5
2013-03-04,23.125,38.666666666666664,18.916666666666668,43.666666666666664,754.0416666666666,42.458333333333336
2013-03-05,153.42857142857142,176.9047619047619,86.57142857142857,106.28571428571429,2342.5714285714284,81.04761904761905
2013-03-06,207.875,232.66666666666666,108.75,125.41666666666667,3153.7916666666665,60.041666666666664
2013-03-07,265.3333333333333,304.7083333333333,93.5,138.25,4420.416666666667,38.375
2013-03-08,217.47826086956522,251.82608695652175,61.130434782608695,115.47826086956522,3491.217391304348,91.21739130434783
2013-03-09,55.95238095238095,257.0952380952381,33.476190476190474,37.38095238095238,1066.5714285714287,83.61904761904762
2013-03-10,35.083333333333336,48.166666666666664,23.333333333333332,44.333333333333336,875.0,82.41666666666667
2013-03-11,120.20833333333333,144.375,97.75,74.375,1624.7916666666667,74.54166666666667
2013-03-12,123.70833333333333,100.58333333333333,31.041666666666668,72.91666666666667,1820.5833333333333,33.416666666666664
2013-03-13,22.26086956521739,19.434782608695652,15.043478260869565,34.78260869565217,634.7826086956521,63.04347826086956
2013-03-14,85.58333333333333,85.54166666666667,56.375,64.41666666666667,1583.2083333333333,66.91666666666667
2013-03-15,171.56521739130434,205.2173913043478,75.1304347826087,93.56521739130434,2382.304347826087,43.47826086956522
2013-03-16,227.2173913043478,238.04347826086956,72.1304347826087,82.8695652173913,2469.217391304348,71.65217391304348
2013-03-17,275.9130434782609,298.82608695652175,70.21739130434783,98.1304347826087,2725.7391304347825,100.73913043478261
2013-03-18,74.73913043478261,100.0,15.695652173913043,35.47826086956522,917.3478260869565,89.69565217391305
2013-03-19,38.47826086956522,50.34782608695652,11.130434782608695,39.56521739130435,865.2173913043479,19.869565217391305
2013-03-20,52.08695652173913,56.08695652173913,14.08695652173913,35.82608695652174,1082.5652173913043,27.347826086956523
2013-03-21,137.2173913043478,148.04347826086956,31.652173913043477,69.1304347826087,1386.6521739130435,14.304347826086957
2013-03-22,81.79166666666667,123.875,23.583333333333332,48.291666666666664,962.5,44.958333333333336
2013-03-23,53.583333333333336,82.54166666666667,27.875,46.791666666666664,1204.0,29.75
2013-03-24,11.7,21.2,8.5,23.95,390.0,62.2
2013-03-25,112.71428571428571,135.42857142857142,41.42857142857143,70.42857142857143,1228.4285714285713,48.285714285714285
2013-03-26,181.69565217391303,208.69565217391303,64.78260869565217,68.82608695652173,1591.0869565217392,14.434782608695652
2013-03-27,87.91304347826087,105.78260869565217,16.82608695652174,34.69565217391305,869.5217391304348,43.0
2013-03-28,28.666666666666668,43.458333333333336,8.0,28.0,570.8333333333334,66.29166666666667
2013-03-29,84.78260869565217,117.8695652173913,34.34782608695652,64.78260869565217,1521.4782608695652,26.695652173913043
2013-03-30,75.45833333333333,96.41666666666667,50.916666666666664,47.958333333333336,1633.0833333333333,41.208333333333336
2013-03-31,174.75,191.95833333333334,23.333333333333332,60.916666666666664,1604.0416666666667,4.208333333333333
2013-04-01,93.0,103.25,33.25,40.75,1566.5833333333333,48.5
2013-04-02,106.5,132.5,37.72727272727273,53.40909090909091,1499.909090909091,59.31818181818182
2013-04-03,125.52173913043478,182.56521739130434,42.0,73.78260869565217,1630.2608695652175,45.26086956521739
2013-04-04,68.52173913043478,98.47826086956522,48.52173913043478,63.26086956521739,2264.9565217391305,27.043478260869566
2013-04-05,61.625,59.458333333333336,13.166666666666666,36.166666666666664,1378.8333333333333,35.083333333333336
2013-04-06,11.652173913043478,19.130434782608695,6.086956521739131,24.08695652173913,508.69565217391306,57.34782608695652
2013-04-07,87.45454545454545,109.18181818181819,34.22727272727273,54.90909090909091,1281.7272727272727,33.31818181818182
2013-04-08,75.08333333333333,92.45833333333333,5.041666666666667,15.333333333333334,370.8333333333333,68.54166666666667
2013-04-09,24.125,31.416666666666668,4.291666666666667,11.5,354.1666666666667,78.91666666666667
2013-04-10,22.0,27.863636363636363,3.590909090909091,18.5566,404.54545454545456,63.8718
2013-04-11,39.54545454545455,43.36363636363637,6.025963636363636,44.74865,718.1363636363636,40.06207272727273
2013-04-12,108.19047619047619,110.9047619047619,18.047619047619047,68.71428571428571,942.8095238095239,22.428571428571427
2013-04-13,122.66666666666667,113.79166666666667,19.458333333333332,41.208333333333336,837.3333333333334,41.041666666666664
2013-04-14,95.0,101.86363636363636,15.0,28.272727272727273,686.3181818181819,67.27272727272727
2013-04-15,131.04545454545453,130.22727272727272,46.09090909090909,52.68181818181818,1445.2727272727273,45.95454545454545
2013-04-16,134.5,124.83333333333333,27.5,37.5,1066.4583333333333,67.04166666666667
2013-04-17,63.43478260869565,60.52173913043478,16.391304347826086,35.91304347826087,769.5652173913044,64.34782608695652
2013-04-18,10.285714285714286,30.80952380952381,3.238095238095238,18.666666666666668,304.76190476190476,69.0
2013-04-19,49.166666666666664,76.20833333333333,14.958333333333334,38.958333333333336,787.5,40.458333333333336
2013-04-20,73.875,75.66666666666667,9.791666666666666,42.833333333333336,779.1666666666666,47.0
2013-04-21,121.33333333333333,134.94444444444446,24.38888888888889,57.55555555555556,1160.8333333333333,28.333333333333332
2013-04-22,165.85714285714286,177.28571428571428,51.80952380952381,57.476190476190474,1399.857142857143,25.904761904761905
2013-04-23,190.16666666666666,177.45833333333334,29.25,58.208333333333336,1495.75,15.125
2013-04-24,107.95652173913044,107.43478260869566,11.130434782608695,51.34782608695652,1304.1739130434783,36.08695652173913
2013-04-25,11.208333333333334,28.458333333333332,4.25,32.333333333333336,400.0,52.833333333333336
2013-04-26,68.57142857142857,113.04761904761905,30.476190476190474,58.476190476190474,1018.952380952381,61.142857142857146
2013-04-27,70.5,110.41666666666667,39.708333333333336,47.208333333333336,1145.7916666666667,82.58333333333333
2013-04-28,77.66666666666667,98.83333333333333,51.416666666666664,50.416666666666664,1803.8333333333333,70.875
2013-04-29,27.529411764705884,80.94117647058823,4.529411764705882,32.588235294117645,429.4117647058824,60.529411764705884
2013-04-30,35.34782608695652,78.91304347826087,7.391304347826087,41.73913043478261,495.6521739130435,57.130434782608695
2013-05-01,41.916666666666664,88.41666666666667,13.458333333333334,39.208333333333336,633.3333333333334,71.79166666666667
2013-05-02,77.8695652173913,117.8695652173913,38.91304347826087,50.95652173913044,1056.4782608695652,68.30434782608695
2013-05-03,62.208333333333336,81.125,22.208333333333332,32.0,874.9583333333334,100.54166666666667
2013-05-04,90.5,119.68181818181819,24.681818181818183,37.72727272727273,804.5454545454545,82.13636363636364
2013-05-05,179.54166666666666,229.08333333333334,45.166666666666664,69.16666666666667,1549.5,81.20833333333333
2013-05-06,215.69565217391303,246.7826086956522,30.391304347826086,57.17391304347826,1625.8260869565217,100.1304347826087
2013-05-07,153.04166666666666,191.5,44.833333333333336,59.708333333333336,1466.5416666666667,112.70833333333333
2013-05-08,141.30434782608697,160.52173913043478,48.47826086956522,52.0,1699.6521739130435,72.78260869565217
2013-05-09,41.43478260869565,50.69565217391305,11.434782608695652,40.73913043478261,660.8695652173913,36.82608695652174
2013-05-10,42.833333333333336,82.5,7.291666666666667,41.625,625.0,49.041666666666664
2013-05-11,55.73684210526316,114.21052631578948,10.578947368421053,60.10526315789474,631.578947368421,27.63157894736842
2013-05-12,36.17391304347826,83.26086956521739,12.73913043478261,46.17391304347826,686.9130434782609,53.43478260869565
2013-05-13,85.04166666666667,161.125,59.041666666666664,62.083333333333336,1833.0416666666667,64.08333333333333
2013-05-14,49.833333333333336,109.70833333333333,13.375,44.5,870.8333333333334,64.54166666666667
2013-05-15,73.52173913043478,142.65217391304347,43.08695652173913,48.04347826086956,1508.608695652174,87.30434782608695
2013-05-16,55.0,110.68181818181819,28.863636363636363,48.59090909090909,1195.3636363636363,90.95454545454545
2013-05-17,111.25,146.70833333333334,37.291666666666664,54.0,1379.0833333333333,84.66666666666667
2013-05-18,116.20833333333333,145.375,30.791666666666668,44.041666666666664,1254.125,78.04166666666667
2013-05-19,50.458333333333336,134.25,12.375,27.583333333333332,720.8333333333334,56.541666666666664
2013-05-20,38.27272727272727,147.86363636363637,16.227272727272727,40.59090909090909,536.3636363636364,68.81818181818181
2013-05-21,103.21739130434783,226.3913043478261,47.17391304347826,67.69565217391305,1208.5652173913043,87.1304347826087
2013-05-22,71.11111111111111,154.0,45.55555555555556,80.88888888888889,1388.7777777777778,63.111111111111114
2013-05-23,69.20833333333333,135.0,28.291666666666668,89.08333333333333,987.4583333333334,69.75
2013-05-24,117.17391304347827,165.69565217391303,23.869565217391305,83.78260869565217,1508.4782608695652,76.34782608695652
2013-05-25,62.833333333333336,112.20833333333333,29.916666666666668,72.66666666666667,1254.0,91.04166666666667
2013-05-26,101.91666666666667,115.16666666666667,36.083333333333336,49.333333333333336,2008.2083333333333,35.5
2013-05-27,65.78260869565217,70.34782608695652,8.434782608695652,30.304347826086957,1817.304347826087,44.78260869565217
2013-05-28,69.28571428571429,70.66666666666667,5.571428571428571,47.80952380952381,1214.1904761904761,10.333333333333334
2013-05-29,15.166666666666666,41.666666666666664,5.166666666666667,16.166666666666668,358.3333333333333,39.416666666666664
2013-05-30,59.285714285714285,135.57142857142858,17.5,87.0,814.2857142857143,26.428571428571427
2013-05-31,113.3,158.1,43.05,52.15,570.0,116.2
