tanggal,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-01,7.125,10.75,11.708333333333334,22.583333333333332,429.1666666666667,63.875
2013-03-02,30.75,42.083333333333336,36.625,66.66666666666667,824.9166666666666,29.75
2013-03-03,76.91666666666667,120.54166666666667,61.291666666666664,81.0,1620.625,19.125
2013-03-04,23.428571428571427,45.523809523809526,24.095238095238095,50.19047619047619,642.8571428571429,52.523809523809526
2013-03-05,148.875,183.79166666666666,93.875,132.83333333333334,2357.9583333333335,68.45833333333333
2013-03-06,224.6086956521739,267.8695652173913,117.65217391304348,142.1304347826087,3108.3478260869565,19.652173913043477
2013-03-07,263.375,316.0833333333333,97.54166666666667,147.75,3632.875,38.833333333333336
2013-03-08,200.2,259.45,65.9,111.9,2479.7,78.4
2013-03-09,61.34782608695652,211.08695652173913,34.34782608695652,46.52173913043478,1217.1739130434783,74.17391304347827
2013-03-10,34.291666666666664,68.91666666666667,22.916666666666668,49.666666666666664,708.3333333333334,82.66666666666667
2013-03-11,123.79166666666667,178.29166666666666,86.875,90.66666666666667,1670.75,75.25
2013-03-12,123.04347826086956,116.73913043478261,25.52173913043478,72.52173913043478,1634.695652173913,36.130434782608695
2013-03-13,16.041666666666668,19.333333333333332,16.25,36.083333333333336,504.1666666666667,71.875
2013-03-14,95.16666666666667,107.29166666666667,51.916666666666664,70.375,1337.2916666666667,68.91666666666667
2013-03-15,212.29166666666666,250.625,75.58333333333333,99.41666666666667,2116.5,44.208333333333336
2013-03-16,242.30434782608697,254.69565217391303,70.78260869565217,89.6086956521739,2173.608695652174,67.65217391304348
2013-03-17,284.5416666666667,309.6666666666667,73.66666666666667,113.875,2558.0,96.54166666666667
2013-03-18,70.66666666666667,118.04166666666667,19.625,46.166666666666664,866.5833333333334,89.04166666666667
2013-03-19,44.529411764705884,52.0,17.235294117647058,46.35294117647059,800.0,22.294117647058822
2013-03-20,48.916666666666664,47.791666666666664,12.5,41.541666666666664,920.8333333333334,32.083333333333336
2013-03-21,148.95833333333334,161.75,21.666666666666668,85.75,1454.0416666666667,11.875
2013-03-22,90.41666666666667,144.58333333333334,26.041666666666668,70.375,979.125,33.916666666666664
2013-03-23,58.333333333333336,83.33333333333333,13.666666666666666,83.0,1399.6666666666667,2.6666666666666665
2013-03-24,,,,,,
2013-03-25,116.875,159.75,47.875,80.75,1199.875,55.25
2013-03-26,189.27272727272728,252.5,73.0909090909091,105.77272727272727,1745.090909090909,12.545454545454545
2013-03-27,67.6875,96.8125,21.5,37.0,662.4375,55.4375
2013-03-28,28.333333333333332,54.791666666666664,12.666666666666666,39.833333333333336,595.7916666666666,57.916666666666664
2013-03-29,86.36363636363636,139.45454545454547,44.59090909090909,88.27272727272727,1563.3636363636363,16.636363636363637
2013-03-30,79.54166666666667,111.16666666666667,62.083333333333336,68.20833333333333,1666.4583333333333,33.666666666666664
2013-03-31,174.25,194.0,14.625,72.66666666666667,1333.0,3.0
2013-04-01,94.91666666666667,112.58333333333333,17.125,39.083333333333336,1208.1666666666667,51.041666666666664
